sex,month,year,Ageband,type_vax_1,history_covid,Persontime,Persontime_MIS_narrow,Persontime_KD_narrow,Persontime_MIS_KD_narrow,Persontime_MIS_broad,Persontime_KD_broad,Persontime_MIS_KD_broad,Persontime_MYOCARD_narrow,Persontime_MYOCARD_possible,Persontime_Myocardalone_narrow,Persontime_Myocardalone_possible,Persontime_PERICARD_narrow,Persontime_PERICARD_possible,MIS_narrow_b,KD_narrow_b,MIS_KD_narrow_b,MIS_broad_b,KD_broad_b,MIS_KD_broad_b,MYOCARD_narrow_b,MYOCARD_possible_b,Myocardalone_narrow_b,Myocardalone_possible_b,PERICARD_narrow_b,PERICARD_possible_b,IR_MIS_narrow,lb_MIS_narrow,ub_MIS_narrow,IR_KD_narrow,lb_KD_narrow,ub_KD_narrow,IR_MIS_KD_narrow,lb_MIS_KD_narrow,ub_MIS_KD_narrow,IR_MIS_broad,lb_MIS_broad,ub_MIS_broad,IR_KD_broad,lb_KD_broad,ub_KD_broad,IR_MIS_KD_broad,lb_MIS_KD_broad,ub_MIS_KD_broad,IR_MYOCARD_narrow,lb_MYOCARD_narrow,ub_MYOCARD_narrow,IR_MYOCARD_possible,lb_MYOCARD_possible,ub_MYOCARD_possible,IR_Myocardalone_narrow,lb_Myocardalone_narrow,ub_Myocardalone_narrow,IR_Myocardalone_possible,lb_Myocardalone_possible,ub_Myocardalone_possible,IR_PERICARD_narrow,lb_PERICARD_narrow,ub_PERICARD_narrow,IR_PERICARD_possible,lb_PERICARD_possible,ub_PERICARD_possible
0,May,2021,all_birth_cohorts,Moderna,1,97,97,97,97,97,97,97,97,97,97,97,97,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25,0,0,1389034.25
0,June,2021,all_birth_cohorts,Moderna,1,150,150,150,150,150,150,150,150,150,150,150,150,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15,0,0,898242.15
0,February,2021,all_birth_cohorts,AstraZeneca,1,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41,0,0,26947264.41
0,March,2021,all_birth_cohorts,AstraZeneca,1,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
0,April,2021,all_birth_cohorts,AstraZeneca,1,107,107,107,107,107,107,107,107,107,107,107,107,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96,0,0,1259217.96
0,May,2021,all_birth_cohorts,AstraZeneca,1,184,184,184,184,184,184,184,184,184,184,184,184,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62,0,0,732262.62
0,June,2021,all_birth_cohorts,AstraZeneca,1,210,210,210,210,210,210,210,210,210,210,210,210,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53,0,0,641601.53
1,May,2021,all_birth_cohorts,J&J,0,590,590,590,590,590,590,590,590,590,590,590,590,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228366.65,0,0,228366.65,0,0,228366.65,0,0,228366.65,0,0,228366.65,0,0,228366.65,0,0,228366.65,0,0,228366.65,0,0,228366.65,0,0,228366.65,0,0,228366.65,0,0,228366.65
1,June,2021,all_birth_cohorts,J&J,0,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88005.44,0,0,88005.44,0,0,88005.44,0,0,88005.44,0,0,88005.44,0,0,88005.44,0,0,88005.44,0,0,88005.44,0,0,88005.44,0,0,88005.44,0,0,88005.44,0,0,88005.44
0,May,2021,all_birth_cohorts,J&J,0,455,455,455,455,455,455,455,455,455,455,455,455,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78,0,0,296123.78
0,June,2021,all_birth_cohorts,J&J,0,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90305.85,0,0,90305.85,0,0,90305.85,0,0,90305.85,0,0,90305.85,0,0,90305.85,0,0,90305.85,0,0,90305.85,0,0,90305.85,0,0,90305.85,0,0,90305.85,0,0,90305.85
1,February,2021,all_birth_cohorts,AstraZeneca,1,11,11,11,11,11,11,11,11,11,11,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55,0,0,12248756.55
1,March,2021,all_birth_cohorts,AstraZeneca,1,51,51,51,51,51,51,51,51,51,51,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67,0,0,2641888.67
1,April,2021,all_birth_cohorts,AstraZeneca,1,85,85,85,85,85,85,85,85,85,85,85,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585133.2,0,0,1585133.2,0,0,1585133.2,0,0,1585133.2,0,0,1585133.2,0,0,1585133.2,0,0,1585133.2,0,0,1585133.2,0,0,1585133.2,0,0,1585133.2,0,0,1585133.2,0,0,1585133.2
1,May,2021,all_birth_cohorts,AstraZeneca,1,108,108,108,108,108,108,108,108,108,108,108,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54,0,0,1247558.54
1,June,2021,all_birth_cohorts,AstraZeneca,1,120,120,120,120,120,120,120,120,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68,0,0,1122802.68
0,May,2021,all_birth_cohorts,J&J,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
0,June,2021,all_birth_cohorts,J&J,1,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43
0,April,2021,all_birth_cohorts,J&J,0,35,35,35,35,35,35,35,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2,0,0,3849609.2
1,April,2021,all_birth_cohorts,J&J,0,29,29,29,29,29,29,29,29,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07,0,0,4646080.07
1,March,2021,all_birth_cohorts,Moderna,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06,0,0,134736322.06
1,April,2021,all_birth_cohorts,Moderna,1,30,30,30,30,30,30,30,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74,0,0,4491210.74
1,May,2021,all_birth_cohorts,Moderna,1,31,31,31,31,31,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97,0,0,4346332.97
both_sexes,June,2021,all_birth_cohorts,Pfizer,0,66237,66237,66237,66237,66207,66237,66207,66190,66237,66237,66237,66190,66237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2034.15,0,0,2034.15,0,0,2034.15,0,0,2035.08,0,0,2034.15,0,0,2035.08,0,0,2035.6,0,0,2034.15,0,0,2034.15,0,0,2034.15,0,0,2035.6,0,0,2034.15
both_sexes,April,2021,all_birth_cohorts,Pfizer,0,22970,22970,22970,22970,22944,22970,22944,22970,22970,22970,22970,22970,22970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5865.75,0,0,5865.75,0,0,5865.75,0,0,5872.4,0,0,5865.75,0,0,5872.4,0,0,5865.75,0,0,5865.75,0,0,5865.75,0,0,5865.75,0,0,5865.75,0,0,5865.75
both_sexes,May,2021,all_birth_cohorts,Pfizer,0,39553,39553,39553,39553,39522,39553,39522,39545,39553,39553,39553,39545,39553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3406.48,0,0,3406.48,0,0,3406.48,0,0,3409.15,0,0,3406.48,0,0,3409.15,0,0,3407.16,0,0,3406.48,0,0,3406.48,0,0,3406.48,0,0,3407.16,0,0,3406.48
both_sexes,June,2021,all_birth_cohorts,Pfizer,1,2062,2062,2062,2062,2062,2062,2062,2043,2062,2062,2062,2043,2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65342.54,0,0,65342.54,0,0,65342.54,0,0,65342.54,0,0,65342.54,0,0,65342.54,0,0,65950.23,0,0,65342.54,0,0,65342.54,0,0,65342.54,0,0,65950.23,0,0,65342.54
both_sexes,June,2021,all_birth_cohorts,Moderna,0,10397,10397,10397,10397,10397,10397,10397,10373,10397,10397,10397,10373,10397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12959.15,0,0,12959.15,0,0,12959.15,0,0,12959.15,0,0,12959.15,0,0,12959.15,0,0,12989.14,0,0,12959.15,0,0,12959.15,0,0,12959.15,0,0,12989.14,0,0,12959.15
both_sexes,May,2021,all_birth_cohorts,Moderna,0,6329,6329,6329,6329,6329,6329,6329,6329,6329,6329,6329,6329,6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21288.72,0,0,21288.72,0,0,21288.72,0,0,21288.72,0,0,21288.72,0,0,21288.72,0,0,21288.72,0,0,21288.72,0,0,21288.72,0,0,21288.72,0,0,21288.72,0,0,21288.72
both_sexes,January,2021,all_birth_cohorts,Pfizer,0,2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51583.58,0,0,51583.58,0,0,51583.58,0,0,51583.58,0,0,51583.58,0,0,51583.58,0,0,51583.58,0,0,51583.58,0,0,51583.58,0,0,51583.58,0,0,51583.58,0,0,51583.58
both_sexes,February,2021,all_birth_cohorts,Pfizer,0,4933,4933,4933,4933,4933,4933,4933,4933,4933,4933,4933,4933,4933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27313.26,0,0,27313.26,0,0,27313.26,0,0,27313.26,0,0,27313.26,0,0,27313.26,0,0,27313.26,0,0,27313.26,0,0,27313.26,0,0,27313.26,0,0,27313.26,0,0,27313.26
both_sexes,March,2021,all_birth_cohorts,Pfizer,0,11590,11590,11590,11590,11581,11590,11581,11590,11590,11590,11590,11590,11590,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11625.22,0,0,11625.22,0,0,11625.22,3153.87,79.85,17572.25,0,0,11625.22,3153.87,79.85,17572.25,0,0,11625.22,0,0,11625.22,0,0,11625.22,0,0,11625.22,0,0,11625.22,0,0,11625.22
both_sexes,March,2021,all_birth_cohorts,AstraZeneca,0,5122,5122,5122,5122,5122,5122,5122,5122,5122,5122,5122,5122,5122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26305.41,0,0,26305.41,0,0,26305.41,0,0,26305.41,0,0,26305.41,0,0,26305.41,0,0,26305.41,0,0,26305.41,0,0,26305.41,0,0,26305.41,0,0,26305.41,0,0,26305.41
both_sexes,April,2021,all_birth_cohorts,AstraZeneca,0,12563,12563,12563,12563,12563,12563,12563,12563,12563,12563,12563,12563,12563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10724.85,0,0,10724.85,0,0,10724.85,0,0,10724.85,0,0,10724.85,0,0,10724.85,0,0,10724.85,0,0,10724.85,0,0,10724.85,0,0,10724.85,0,0,10724.85,0,0,10724.85
both_sexes,May,2021,all_birth_cohorts,AstraZeneca,0,18602,18602,18602,18602,18602,18602,18602,18602,18602,18602,18602,18602,18602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7243.11,0,0,7243.11,0,0,7243.11,0,0,7243.11,0,0,7243.11,0,0,7243.11,0,0,7243.11,0,0,7243.11,0,0,7243.11,0,0,7243.11,0,0,7243.11,0,0,7243.11
both_sexes,June,2021,all_birth_cohorts,AstraZeneca,0,20882,20882,20882,20882,20882,20882,20882,20882,20882,20882,20882,20882,20882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6452.27,0,0,6452.27,0,0,6452.27,0,0,6452.27,0,0,6452.27,0,0,6452.27,0,0,6452.27,0,0,6452.27,0,0,6452.27,0,0,6452.27,0,0,6452.27,0,0,6452.27
both_sexes,February,2021,all_birth_cohorts,Moderna,0,304,304,304,304,304,304,304,304,304,304,304,304,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59,0,0,443211.59
both_sexes,March,2021,all_birth_cohorts,Moderna,0,991,991,991,991,991,991,991,991,991,991,991,991,991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135959.96,0,0,135959.96,0,0,135959.96,0,0,135959.96,0,0,135959.96,0,0,135959.96,0,0,135959.96,0,0,135959.96,0,0,135959.96,0,0,135959.96,0,0,135959.96,0,0,135959.96
both_sexes,April,2021,all_birth_cohorts,Moderna,0,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40632.18,0,0,40632.18,0,0,40632.18,0,0,40632.18,0,0,40632.18,0,0,40632.18,0,0,40632.18,0,0,40632.18,0,0,40632.18,0,0,40632.18,0,0,40632.18,0,0,40632.18
both_sexes,February,2021,all_birth_cohorts,AstraZeneca,0,711,711,711,711,711,711,711,711,711,711,711,711,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189502.56,0,0,189502.56,0,0,189502.56,0,0,189502.56,0,0,189502.56,0,0,189502.56,0,0,189502.56,0,0,189502.56,0,0,189502.56,0,0,189502.56,0,0,189502.56,0,0,189502.56
both_sexes,January,2021,all_birth_cohorts,Moderna,0,55,55,55,55,55,55,55,55,55,55,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31,0,0,2449751.31
both_sexes,April,2021,all_birth_cohorts,Pfizer,1,586,586,586,586,586,586,586,586,586,586,586,586,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229925.46,0,0,229925.46,0,0,229925.46,0,0,229925.46,0,0,229925.46,0,0,229925.46,0,0,229925.46,0,0,229925.46,0,0,229925.46,0,0,229925.46,0,0,229925.46,0,0,229925.46
both_sexes,May,2021,all_birth_cohorts,Pfizer,1,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,1273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105841.57,0,0,105841.57,0,0,105841.57,0,0,105841.57,0,0,105841.57,0,0,105841.57,0,0,105841.57,0,0,105841.57,0,0,105841.57,0,0,105841.57,0,0,105841.57,0,0,105841.57
both_sexes,January,2021,all_birth_cohorts,Pfizer,1,93,93,93,93,93,93,93,93,93,93,93,93,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66,0,0,1448777.66
both_sexes,February,2021,all_birth_cohorts,Pfizer,1,123,123,123,123,123,123,123,123,123,123,123,123,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25,0,0,1095417.25
both_sexes,March,2021,all_birth_cohorts,Pfizer,1,261,261,261,261,261,261,261,261,261,261,261,261,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12,0,0,516231.12
both_sexes,June,2021,all_birth_cohorts,Moderna,1,192,192,192,192,192,192,192,192,192,192,192,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68
both_sexes,March,2021,all_birth_cohorts,Moderna,1,12,12,12,12,12,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84,0,0,11228026.84
both_sexes,April,2021,all_birth_cohorts,Moderna,1,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43
both_sexes,May,2021,all_birth_cohorts,Moderna,1,128,128,128,128,128,128,128,128,128,128,128,128,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52,0,0,1052627.52
both_sexes,February,2021,all_birth_cohorts,AstraZeneca,1,16,16,16,16,16,16,16,16,16,16,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13,0,0,8421020.13
both_sexes,March,2021,all_birth_cohorts,AstraZeneca,1,82,82,82,82,82,82,82,82,82,82,82,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88,0,0,1643125.88
both_sexes,April,2021,all_birth_cohorts,AstraZeneca,1,192,192,192,192,192,192,192,192,192,192,192,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68,0,0,701751.68
both_sexes,May,2021,all_birth_cohorts,AstraZeneca,1,292,292,292,292,292,292,292,292,292,292,292,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76,0,0,461425.76
both_sexes,June,2021,all_birth_cohorts,AstraZeneca,1,330,330,330,330,330,330,330,330,330,330,330,330,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408291.89,0,0,408291.89,0,0,408291.89,0,0,408291.89,0,0,408291.89,0,0,408291.89,0,0,408291.89,0,0,408291.89,0,0,408291.89,0,0,408291.89,0,0,408291.89,0,0,408291.89
both_sexes,May,2021,all_birth_cohorts,J&J,0,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128934.28,0,0,128934.28,0,0,128934.28,0,0,128934.28,0,0,128934.28,0,0,128934.28,0,0,128934.28,0,0,128934.28,0,0,128934.28,0,0,128934.28,0,0,128934.28,0,0,128934.28
both_sexes,June,2021,all_birth_cohorts,J&J,0,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44570.4,0,0,44570.4,0,0,44570.4,0,0,44570.4,0,0,44570.4,0,0,44570.4,0,0,44570.4,0,0,44570.4,0,0,44570.4,0,0,44570.4,0,0,44570.4,0,0,44570.4
both_sexes,May,2021,all_birth_cohorts,J&J,1,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03,0,0,67368161.03
both_sexes,June,2021,all_birth_cohorts,J&J,1,66,66,66,66,66,66,66,66,66,66,66,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43,0,0,2041459.43
both_sexes,April,2021,all_birth_cohorts,J&J,0,64,64,64,64,64,64,64,64,64,64,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03,0,0,2105255.03
1,all_months,2021,all_birth_cohorts,Pfizer,0,62722,62722,62722,62722,62708,62722,62708,62667,62722,62722,62722,62667,62722,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2148.15,0,0,2148.15,0,0,2148.15,582.46,14.75,3245.27,0,0,2148.15,582.46,14.75,3245.27,0,0,2150.04,0,0,2148.15,0,0,2148.15,0,0,2148.15,0,0,2150.04,0,0,2148.15
0,all_months,2021,all_birth_cohorts,Pfizer,0,85173,85173,85173,85173,85091,85173,85091,85173,85173,85173,85173,85173,85173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581.91,0,0,1581.91,0,0,1581.91,0,0,1583.44,0,0,1581.91,0,0,1583.44,0,0,1581.91,0,0,1581.91,0,0,1581.91,0,0,1581.91,0,0,1581.91,0,0,1581.91
0,all_months,2021,all_birth_cohorts,Pfizer,1,3069,3069,3069,3069,3069,3069,3069,3069,3069,3069,3069,3069,3069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43902.35,0,0,43902.35,0,0,43902.35,0,0,43902.35,0,0,43902.35,0,0,43902.35,0,0,43902.35,0,0,43902.35,0,0,43902.35,0,0,43902.35,0,0,43902.35,0,0,43902.35
1,all_months,2021,all_birth_cohorts,Pfizer,1,1329,1329,1329,1329,1329,1329,1329,1310,1329,1329,1329,1310,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101381.73,0,0,101381.73,0,0,101381.73,0,0,101381.73,0,0,101381.73,0,0,101381.73,0,0,102852.15,0,0,101381.73,0,0,101381.73,0,0,101381.73,0,0,102852.15,0,0,101381.73
0,all_months,2021,all_birth_cohorts,Moderna,0,9584,9584,9584,9584,9584,9584,9584,9584,9584,9584,9584,9584,9584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14058.46,0,0,14058.46,0,0,14058.46,0,0,14058.46,0,0,14058.46,0,0,14058.46,0,0,14058.46,0,0,14058.46,0,0,14058.46,0,0,14058.46,0,0,14058.46,0,0,14058.46
1,all_months,2021,all_birth_cohorts,AstraZeneca,0,23478,23478,23478,23478,23478,23478,23478,23478,23478,23478,23478,23478,23478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5738.83,0,0,5738.83,0,0,5738.83,0,0,5738.83,0,0,5738.83,0,0,5738.83,0,0,5738.83,0,0,5738.83,0,0,5738.83,0,0,5738.83,0,0,5738.83,0,0,5738.83
1,all_months,2021,all_birth_cohorts,Moderna,0,11808,11808,11808,11808,11808,11808,11808,11784,11808,11808,11808,11784,11808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11410.6,0,0,11410.6,0,0,11410.6,0,0,11410.6,0,0,11410.6,0,0,11410.6,0,0,11433.84,0,0,11410.6,0,0,11410.6,0,0,11410.6,0,0,11433.84,0,0,11410.6
